episode,reward,success,steps,epsilon,avg100
266,-1155.5,0,300,0.449688841195414,-1228.095
267,-1142.5,0,300,0.4483397746718278,-1224.985
268,-41.0,1,80,0.4469947553478123,-1209.035
269,-358.0,1,126,0.44565377108176885,-1197.96
270,-1482.5,0,300,0.44431680976852356,-1196.865
271,-353.0,1,148,0.44298385933921797,-1190.355
272,-479.0,1,165,0.4416549077612003,-1180.22
273,-316.0,1,111,0.4403299430379167,-1165.835
274,-72.0,1,93,0.43900895320880295,-1151.115
275,-1082.5,0,300,0.43769192634917653,-1147.19
276,-1108.0,1,296,0.436378850570129,-1143.315
277,-910.0,1,271,0.4350697140184186,-1143.545
278,-311.0,1,120,0.43376450487636337,-1129.355
279,-151.0,1,103,0.43246321136173427,-1115.3
280,-370.0,1,123,0.43116582172764906,-1103.005
281,-157.0,1,86,0.42987232426246613,-1088.065
282,-233.0,1,103,0.42858270728967873,-1078.82
283,-1169.0,0,300,0.4272969591678097,-1076.215
284,-415.0,1,146,0.4260150682903063,-1073.785
285,-1169.5,0,300,0.4247370230854354,-1073.235
286,-1090.0,0,300,0.4234628120161791,-1077.675
287,-151.0,1,80,0.42219242358013054,-1063.445
288,-859.0,0,300,0.4209258463093902,-1056.635
289,-1292.0,0,300,0.419663068770462,-1054.56
290,-99.0,1,104,0.4184040795641506,-1040.565
291,-219.0,1,93,0.41714886732545814,-1027.415
292,-445.0,1,187,0.41589742072348174,-1019.565
293,-217.0,1,100,0.4146497284613113,-1004.285
294,-51.0,1,92,0.41340577927592737,-992.48
295,-1189.0,0,300,0.41216556193809956,-988.825
296,-260.0,1,106,0.41092906525228523,-979.095
297,-175.0,1,100,0.40969627805652836,-966.555
298,-268.0,1,116,0.40846718922235875,-953.955
299,-1283.5,0,300,0.40724178765469166,-952.485
300,-138.0,1,102,0.4060200622917276,-940.96
301,-821.0,0,300,0.4048020021048524,-934.415
302,-1059.0,0,300,0.40358759609853784,-932.13
303,-231.0,1,107,0.4023768333102422,-919.49
304,-217.0,1,106,0.4011697028103115,-908.32
305,-164.0,1,86,0.3999661937018806,-897.345
306,-81.0,1,99,0.39876629512077494,-896.695
307,-111.0,1,99,0.3975699962354126,-884.97
308,-292.0,1,100,0.3963772862467064,-875.455
309,-236.0,1,103,0.39518815438796623,-859.9
310,-89.0,1,73,0.3940025899248023,-854.07
311,-235.0,1,103,0.3928205821550279,-843.67
312,-183.0,1,121,0.39164212040856283,-832.56
313,-267.0,1,116,0.39046719404733715,-821.55
314,-71.0,1,72,0.38929579246519513,-818.01
315,-203.0,1,120,0.38812790508779954,-804.665
316,-73.0,1,82,0.38696352137253615,-792.34
317,-226.0,1,125,0.38580263080841853,-778.8
318,-1160.0,0,300,0.3846452229159933,-776.505
319,-150.0,1,95,0.3834912872472453,-771.335
320,-24.0,1,77,0.3823408133855036,-757.26
321,-958.5,0,300,0.38119379094534706,-754.835
322,-258.0,1,117,0.380050209572511,-749.955
323,-218.0,1,119,0.3789100589437935,-737.995
324,-43.0,1,84,0.3777733287669621,-722.46
325,-84.0,1,99,0.37664000878066123,-709.085
326,-36.0,1,87,0.37551008875431924,-696.915
327,-167.0,1,92,0.37438355848805627,-685.57
328,-237.0,1,146,0.3732604078125921,-672.95
329,-265.0,1,114,0.37214062658915437,-661.835
330,-289.0,1,113,0.3710242047093869,-658.975
331,-119.0,1,82,0.3699111320952587,-644.51
332,-55.0,1,75,0.36880139869897294,-633.97
333,-137.0,1,83,0.367694994502876,-622.665
334,-229.0,1,130,0.3665919095193674,-615.35
335,-246.0,1,113,0.36549213379080925,-605.75
336,-311.0,1,121,0.3643956573894368,-604.55
337,-153.0,1,93,0.3633024704172685,-594.145
338,-56.0,1,79,0.3622125630060167,-580.3
339,-488.0,1,164,0.3611259253169986,-570.125
340,-347.0,1,148,0.3600425475410476,-560.655
341,-176.0,1,94,0.3589624198984244,-553.395
342,-137.0,1,83,0.35788553263872913,-539.805
343,-217.0,1,120,0.35681187604081294,-527.48
344,-109.0,1,74,0.3557414404126905,-515.2
345,-177.0,1,102,0.35467421609145244,-516.22
346,-371.0,1,209,0.35361019344317807,-505.155
347,-201.0,1,134,0.35254936286284855,-492.0
348,-234.0,1,99,0.35149171477426,-484.515
349,-73.0,1,74,0.3504372396299372,-472.485
350,-412.0,1,112,0.3493859279110474,-471.365
351,-306.0,1,132,0.34833777012731426,-469.075
352,-103.0,1,89,0.34729275681693234,-457.125
353,-161.0,1,127,0.3462508785464815,-452.225
354,-1263.5,0,300,0.34521212591084205,-453.55
355,-528.0,1,177,0.34417648953310953,-443.62
356,-501.0,1,233,0.3431439600645102,-437.05
357,-165.0,1,101,0.34211452818431665,-423.475
358,-110.0,1,122,0.3410881845997637,-412.515
359,-915.0,0,300,0.3400649200459644,-420.725
360,-732.0,1,269,0.3390447252858265,-424.435
361,-415.0,1,207,0.33802759110996905,-424.025
362,-477.0,1,176,0.3370135083366391,-416.445
363,-172.0,1,127,0.3360024678116292,-407.29
364,-485.0,1,240,0.3349944604081943,-403.575
365,-620.0,1,279,0.33398947702696974,-398.62
366,-100.0,1,94,0.3329875085958888,-388.065
367,-244.0,1,123,0.33198854607010114,-379.08
368,-478.0,1,215,0.33099258043189084,-383.45
369,-99.0,1,81,0.32999960269059514,-380.86
370,-473.0,1,184,0.32900960388252337,-370.765
371,-28.0,1,72,0.3280225750708758,-367.515
372,-131.0,1,114,0.32703850734566314,-364.035
373,-459.0,1,162,0.32605739182362614,-365.465
374,-113.0,1,130,0.3250792196481553,-365.875
375,-309.0,1,173,0.3241039819892108,-358.14
376,-27.0,1,68,0.32313167004324317,-347.33
377,-173.0,1,110,0.32216227503311345,-339.96
378,-673.0,1,240,0.3211957882080141,-343.58
379,-394.0,1,179,0.32023220084339005,-346.01
380,-443.0,1,233,0.31927150424085987,-346.74
381,-310.0,1,194,0.3183136897281373,-348.27
382,-1161.5,0,300,0.31735874865895286,-357.555
383,-557.0,1,215,0.316406672412976,-351.435
384,-981.0,0,300,0.3154574523957371,-357.095
385,-204.0,1,129,0.3145110800385499,-347.44
386,-188.0,1,115,0.31356754679843424,-338.42
387,-268.0,1,147,0.31262684415803893,-339.59
388,-157.0,1,86,0.3116889636255648,-332.57
389,-262.0,1,147,0.3107538967346881,-322.27
390,-235.0,1,123,0.30982163504448407,-323.63
391,46.0,1,76,0.3088921701393506,-320.98
392,-128.0,1,108,0.30796549362893255,-317.81
393,-253.0,1,122,0.30704159714804574,-318.17
394,-57.0,1,85,0.3061204723566016,-318.23
395,-129.0,1,77,0.3052021109395318,-307.63
396,-124.0,1,86,0.3042865046067132,-306.27
397,-446.0,1,216,0.30337364509289305,-308.98
398,-123.0,1,125,0.30246352415761435,-307.53
399,-118.0,1,97,0.3015561335851415,-295.875
400,-39.0,1,80,0.30065146518438607,-294.885
401,-205.0,1,125,0.2997495107888329,-288.725
402,-20.0,1,79,0.2988502622564664,-278.335
403,-119.0,1,138,0.29795371146969696,-277.215
404,-261.0,1,151,0.29705985033528787,-277.655
405,-173.0,1,135,0.296168670784282,-277.745
406,-652.0,1,256,0.29528016477192914,-283.455
407,-528.0,1,228,0.29439432427761336,-287.625
408,-221.0,1,188,0.2935111413047805,-286.915
409,-390.0,1,237,0.29263060788086614,-288.455
410,-30.0,1,89,0.2917527160572235,-287.865
411,-329.0,1,173,0.29087745790905184,-288.805
412,-178.0,1,122,0.2900048255353247,-288.755
413,-148.0,1,124,0.28913481105871874,-287.565
414,-131.0,1,100,0.28826740662554257,-288.165
415,-172.0,1,114,0.28740260440566595,-287.855
416,-231.0,1,145,0.28654039659244895,-289.435
417,-191.0,1,136,0.2856807754026716,-289.085
418,-215.0,1,118,0.2848237330764636,-279.635
419,-15.0,1,77,0.2839692618772342,-278.285
420,-192.0,1,151,0.2831173540916025,-279.965
421,95.0,1,62,0.28226800202932767,-269.43
422,-154.0,1,113,0.28142119802323967,-268.39
423,-138.0,1,137,0.28057693442917,-267.59
424,-98.0,1,118,0.27973520362588244,-268.14
425,-117.0,1,123,0.2788959980150048,-268.47
426,8.0,1,72,0.2780593100209598,-268.03
427,-166.0,1,92,0.2772251320908969,-268.02
428,-43.0,1,121,0.2763934566946242,-266.08
429,-203.0,1,123,0.2755642763245403,-265.46
430,-61.0,1,85,0.27473758349556665,-263.18
431,-134.0,1,98,0.27391337074507993,-263.33
432,-128.0,1,112,0.2730916306328447,-264.06
433,-3.0,1,84,0.27227235574094616,-262.72
434,-109.0,1,109,0.2714555386737233,-261.52
435,-110.0,1,119,0.2706411720577021,-260.16
436,-172.0,1,170,0.269829248541529,-258.77
437,-235.0,1,140,0.2690197607959044,-259.59
438,-398.0,1,200,0.26821270151351667,-263.01
439,-265.0,1,132,0.2674080634089761,-260.78
440,-86.0,1,73,0.2666058392187492,-258.17
441,-283.0,1,131,0.26580602170109296,-259.24
442,-106.0,1,74,0.26500860363598966,-258.93
443,-212.0,1,139,0.2642135778250817,-258.88
444,-171.0,1,102,0.26342093709160647,-259.5
445,-219.0,1,124,0.26263067428033166,-259.92
446,-111.0,1,128,0.26184278225749064,-257.32
447,-83.0,1,119,0.26105725391071816,-256.14
448,-328.0,1,139,0.260274082148986,-257.08
449,-24.0,1,85,0.2594932599025391,-256.59
450,-96.0,1,127,0.25871478012283144,-253.43
451,-172.0,1,175,0.25793863578246295,-252.09
452,-53.0,1,77,0.2571648198751156,-251.59
453,-150.0,1,134,0.25639332541549026,-251.48
454,-58.0,1,118,0.2556241454392438,-239.425
455,-77.0,1,82,0.25485727300292604,-234.915
456,-153.0,1,121,0.25409270118391725,-231.435
457,0.0,1,76,0.2533304230803655,-229.785
458,-286.0,1,137,0.25257043181112443,-231.545
459,-169.0,1,92,0.25181272051569104,-224.085
460,-169.0,1,146,0.251057282354144,-218.455
461,46.0,1,70,0.25030411050708157,-213.845
462,-182.0,1,132,0.24955319817556032,-210.895
463,-226.0,1,132,0.24880453858103363,-211.435
464,-273.0,1,142,0.24805812496529053,-209.315
465,-149.0,1,134,0.24731395059039465,-204.605
466,-96.0,1,120,0.24657200873862348,-204.565
467,-104.0,1,160,0.2458322927124076,-203.165
468,-45.0,1,71,0.24509479583427038,-198.835
469,-254.0,1,141,0.24435951144676757,-200.385
470,-90.0,1,77,0.24362643291242728,-196.555
471,-165.0,1,142,0.24289555361369,-197.925
472,-160.0,1,125,0.24216686695284892,-198.215
473,-47.0,1,121,0.24144036635199037,-194.095
474,6.0,1,78,0.24071604525293439,-192.905
475,-15.0,1,77,0.2399938971171756,-189.965
476,-59.0,1,85,0.23927391542582405,-190.285
477,13.0,1,70,0.23855609367954658,-188.425
478,87.0,1,70,0.23784042539850794,-180.825
479,-20.0,1,118,0.2371269041223124,-177.085
480,-40.0,1,80,0.23641552340994548,-173.055
481,32.0,1,69,0.23570627683971565,-169.635
482,-131.0,1,122,0.2349991580091965,-159.33
483,-42.0,1,84,0.2342941605351689,-154.18
484,32.0,1,73,0.23359127805356342,-144.05
485,-32.0,1,97,0.23289050421940272,-142.33
486,83.0,1,59,0.2321918327067445,-139.62
487,9.0,1,74,0.23149525720862427,-136.85
488,-43.0,1,88,0.2308007714369984,-135.71
489,-158.0,1,165,0.2301083691226874,-134.67
490,28.0,1,75,0.22941804401531934,-132.04
491,-32.0,1,76,0.2287297898832734,-132.82
492,31.0,1,71,0.22804360051362357,-131.23
493,54.0,1,68,0.2273594697120827,-128.16
494,-49.0,1,96,0.22667739130294645,-128.08
495,48.0,1,72,0.22599735912903762,-126.31
496,6.0,1,111,0.2253193670516505,-125.01
497,-55.0,1,131,0.22464340895049556,-121.1
498,-37.0,1,78,0.22396947872364406,-120.24
499,-221.0,1,153,0.22329757028747313,-121.27
500,-138.0,1,149,0.2226276775766107,-122.26
501,-57.0,1,118,0.22195979454388087,-120.78
502,-148.0,1,155,0.22129391516024924,-122.06
503,-88.0,1,138,0.2206300334147685,-121.75
504,-303.0,1,175,0.2199681433145242,-122.17
505,-98.0,1,153,0.21930823888458062,-121.42
506,-15.0,1,118,0.21865031416792688,-115.05
507,-184.0,1,163,0.2179943632254231,-111.61
508,-62.0,1,103,0.21734038013574683,-110.02
509,-157.0,1,160,0.21668835899533959,-107.69
510,-77.0,1,163,0.21603829391835358,-108.16
511,-152.0,1,150,0.21539017903659852,-106.39
512,-195.0,1,175,0.21474400849948871,-106.56
513,-230.0,1,173,0.21409977647399026,-107.38
514,-55.0,1,77,0.21345747714456828,-106.62
515,-191.0,1,175,0.21281710471313459,-106.81
516,33.0,1,67,0.2121786533989952,-104.17
517,-51.0,1,114,0.2115421174387982,-102.77
518,-229.0,1,134,0.2109074910864818,-102.91
519,-144.0,1,115,0.21027476861322236,-104.2
520,-96.0,1,122,0.2096439443073827,-103.24
521,-259.0,1,143,0.20901501247446055,-106.78
522,119.0,1,59,0.20838796743703716,-104.05
523,-53.0,1,116,0.20776280353472606,-103.2
524,-46.0,1,210,0.20713951512412188,-102.68
525,-331.0,1,195,0.2065180965787495,-104.82
