episode,reward,success,steps,epsilon,avg100
327,-125.0,1,84,0.37438355848805627,-413.42
328,-20.0,1,75,0.3732604078125921,-406.53
329,-46.0,1,80,0.37214062658915437,-401.39
330,-215.0,1,167,0.3710242047093869,-391.465
331,-274.0,1,103,0.3699111320952587,-389.445
332,-11.0,1,67,0.36880139869897294,-377.935
333,-99.0,1,83,0.367694994502876,-364.465
334,-429.0,1,208,0.3665919095193674,-364.175
335,-584.0,1,257,0.36549213379080925,-365.645
336,-88.0,1,86,0.3643956573894368,-359.645
337,-222.0,1,87,0.3633024704172685,-355.105
338,-106.0,1,87,0.3622125630060167,-341.835
339,-37.0,1,82,0.3611259253169986,-338.265
340,-48.0,1,69,0.3600425475410476,-333.535
341,-194.0,1,95,0.3589624198984244,-333.545
342,-76.0,1,76,0.35788553263872913,-330.595
343,-38.0,1,76,0.35681187604081294,-329.985
344,-85.0,1,82,0.3557414404126905,-326.745
345,-676.0,1,232,0.35467421609145244,-326.805
346,-64.0,1,81,0.35361019344317807,-321.085
347,-51.0,1,69,0.35254936286284855,-311.075
348,-158.0,1,84,0.35149171477426,-309.495
349,-104.0,1,87,0.3504372396299372,-307.125
350,-379.0,1,155,0.3493859279110474,-306.105
351,-23.0,1,62,0.34833777012731426,-304.225
352,75.0,1,59,0.34729275681693234,-293.165
353,-88.0,1,86,0.3462508785464815,-293.305
354,-188.0,1,106,0.34521212591084205,-289.335
355,-165.0,1,120,0.34417648953310953,-289.065
356,-228.0,1,108,0.3431439600645102,-287.725
357,-76.0,1,89,0.34211452818431665,-287.115
358,-107.0,1,89,0.3410881845997637,-282.565
359,-74.0,1,74,0.3400649200459644,-277.445
360,-77.0,1,76,0.3390447252858265,-274.905
361,14.0,1,62,0.33802759110996905,-270.165
362,-105.0,1,128,0.3370135083366391,-268.395
363,-51.0,1,75,0.3360024678116292,-265.285
364,-176.0,1,92,0.3349944604081943,-264.865
365,-20.0,1,73,0.33398947702696974,-261.235
366,-142.0,1,98,0.3329875085958888,-258.985
367,-51.0,1,73,0.33198854607010114,-253.475
368,-165.0,1,109,0.33099258043189084,-251.025
369,-49.0,1,82,0.32999960269059514,-249.435
370,-142.0,1,83,0.32900960388252337,-247.965
371,-77.0,1,76,0.3280225750708758,-235.995
372,-471.0,1,190,0.32703850734566314,-236.135
373,-103.0,1,79,0.32605739182362614,-233.065
374,-12.0,1,69,0.3250792196481553,-229.395
375,16.0,1,62,0.3241039819892108,-228.245
376,-43.0,1,82,0.32313167004324317,-223.895
377,52.0,1,62,0.32216227503311345,-221.585
378,-238.0,1,86,0.3211957882080141,-222.965
379,-4.0,1,76,0.32023220084339005,-213.735
380,78.0,1,72,0.31927150424085987,-209.725
381,-45.0,1,65,0.3183136897281373,-206.925
382,-174.0,1,111,0.31735874865895286,-204.365
383,-139.0,1,94,0.316406672412976,-198.445
384,-65.0,1,79,0.3154574523957371,-196.355
385,-27.0,1,66,0.3145110800385499,-193.245
386,-234.0,1,95,0.31356754679843424,-188.565
387,10.0,1,66,0.31262684415803893,-184.415
388,-93.0,1,124,0.3116889636255648,-181.565
389,39.0,1,57,0.3107538967346881,-177.185
390,-313.0,1,148,0.30982163504448407,-178.425
391,-147.0,1,119,0.3088921701393506,-178.575
392,-100.0,1,111,0.30796549362893255,-178.525
393,-252.0,1,115,0.30704159714804574,-175.905
394,-106.0,1,89,0.3061204723566016,-174.205
395,-51.0,1,71,0.3052021109395318,-170.835
396,8.0,1,68,0.3042865046067132,-168.525
397,-69.0,1,85,0.30337364509289305,-168.415
398,34.0,1,69,0.30246352415761435,-164.775
399,-17.0,1,73,0.3015561335851415,-162.785
400,-97.0,1,75,0.30065146518438607,-156.505
401,-18.0,1,75,0.2997495107888329,-154.835
402,-109.0,1,104,0.2988502622564664,-153.335
403,-77.0,1,91,0.29795371146969696,-151.135
404,-154.0,1,97,0.29705985033528787,-151.615
405,55.0,1,60,0.296168670784282,-147.275
406,-32.0,1,72,0.29528016477192914,-144.445
407,-133.0,1,90,0.29439432427761336,-141.655
408,-28.0,1,66,0.2935111413047805,-139.535
409,-28.0,1,81,0.29263060788086614,-138.085
410,-25.0,1,79,0.2917527160572235,-137.165
411,-51.0,1,69,0.29087745790905184,-132.995
412,-50.0,1,69,0.2900048255353247,-131.575
413,-21.0,1,62,0.28913481105871874,-130.605
414,-87.0,1,69,0.28826740662554257,-128.995
415,-10.0,1,82,0.28740260440566595,-123.895
416,70.0,1,63,0.28654039659244895,-122.045
417,46.0,1,68,0.2856807754026716,-118.155
418,47.0,1,72,0.2848237330764636,-116.235
419,6.0,1,72,0.2839692618772342,-114.125
420,-84.0,1,86,0.2831173540916025,-113.055
421,-43.0,1,65,0.28226800202932767,-104.49
422,10.0,1,68,0.28142119802323967,-102.88
423,65.0,1,67,0.28057693442917,-100.6
424,-162.0,1,103,0.27973520362588244,-101.65
425,70.0,1,69,0.2788959980150048,-94.98
426,-158.0,1,112,0.2780593100209598,-95.08
427,-21.0,1,75,0.2772251320908969,-94.04
428,-250.0,1,143,0.2763934566946242,-96.34
429,-55.0,1,88,0.2755642763245403,-96.43
430,28.0,1,65,0.27473758349556665,-94.0
431,30.0,1,65,0.27391337074507993,-90.96
432,58.0,1,60,0.2730916306328447,-90.27
433,3.0,1,57,0.27227235574094616,-89.25
434,29.0,1,71,0.2714555386737233,-84.67
435,-23.0,1,98,0.2706411720577021,-79.06
436,67.0,1,65,0.269829248541529,-77.51
437,-6.0,1,67,0.2690197607959044,-75.35
438,-6.0,1,76,0.26821270151351667,-74.35
439,27.0,1,67,0.2674080634089761,-73.71
440,73.0,1,74,0.2666058392187492,-72.5
441,68.0,1,65,0.26580602170109296,-69.88
442,-9.0,1,67,0.26500860363598966,-69.21
443,9.0,1,70,0.2642135778250817,-68.74
444,-10.0,1,69,0.26342093709160647,-67.99
445,-105.0,1,81,0.26263067428033166,-62.28
446,-75.0,1,110,0.26184278225749064,-62.39
447,25.0,1,54,0.26105725391071816,-61.63
448,24.0,1,56,0.260274082148986,-59.81
449,-30.0,1,70,0.2594932599025391,-59.07
450,-61.0,1,77,0.25871478012283144,-55.89
451,-73.0,1,72,0.25793863578246295,-56.39
452,-46.0,1,65,0.2571648198751156,-57.6
453,75.0,1,59,0.25639332541549026,-55.97
454,-28.0,1,66,0.2556241454392438,-54.37
455,57.0,1,60,0.25485727300292604,-52.15
456,-12.0,1,69,0.25409270118391725,-49.99
457,-8.0,1,67,0.2533304230803655,-49.31
458,-24.0,1,64,0.25257043181112443,-48.48
459,2.0,1,59,0.25181272051569104,-47.72
460,-166.0,1,118,0.251057282354144,-48.61
461,10.0,1,66,0.25030411050708157,-48.65
462,32.0,1,65,0.24955319817556032,-47.28
463,22.0,1,58,0.24880453858103363,-46.55
464,-30.0,1,68,0.24805812496529053,-45.09
465,57.0,1,60,0.24731395059039465,-44.32
466,14.0,1,64,0.24657200873862348,-42.76
467,28.0,1,67,0.2458322927124076,-41.97
468,-43.0,1,65,0.24509479583427038,-40.75
469,101.0,1,54,0.24435951144676757,-39.25
470,9.0,1,68,0.24362643291242728,-37.74
471,23.0,1,56,0.24289555361369,-36.74
472,-16.0,1,71,0.24216686695284892,-32.19
473,60.0,1,56,0.24144036635199037,-30.56
474,15.0,1,62,0.24071604525293439,-30.29
475,39.0,1,59,0.2399938971171756,-30.06
476,-43.0,1,82,0.23927391542582405,-30.06
477,78.0,1,57,0.23855609367954658,-29.8
478,-48.0,1,69,0.23784042539850794,-27.9
479,-8.0,1,65,0.2371269041223124,-27.94
480,-150.0,1,97,0.23641552340994548,-30.22
481,59.0,1,58,0.23570627683971565,-29.18
482,85.0,1,53,0.2349991580091965,-26.59
483,-9.0,1,67,0.2342941605351689,-25.29
